listing_id,date,open,high,low,close,adj_close,volume,price_type,resolution,data_source,adr_epoch
XLB,2015-12-16 00:00:00-05:00,21.915000915527344,22.045000076293945,21.614999771118164,22.024999618530273,17.99106216430664,16132800,RAW,1d,yfinance,COLAB
XLB,2015-12-17 00:00:00-05:00,22.059999465942383,22.059999465942383,21.584999084472656,21.584999084472656,17.63164520263672,18393000,RAW,1d,yfinance,COLAB
XLB,2015-12-18 00:00:00-05:00,21.3799991607666,21.524999618530273,21.135000228881836,21.135000228881836,17.393402099609375,28498400,RAW,1d,yfinance,COLAB
XLB,2015-12-21 00:00:00-05:00,21.280000686645508,21.385000228881836,21.145000457763672,21.325000762939453,17.549768447875977,11774200,RAW,1d,yfinance,COLAB
XLB,2015-12-22 00:00:00-05:00,21.434999465942383,21.69499969482422,21.364999771118164,21.594999313354492,17.7719669342041,10536200,RAW,1d,yfinance,COLAB
XLB,2015-12-23 00:00:00-05:00,21.75,22.139999389648438,21.75,22.104999542236328,18.191675186157227,11639200,RAW,1d,yfinance,COLAB
XLB,2015-12-24 00:00:00-05:00,22.05500030517578,22.145000457763672,22.010000228881836,22.05500030517578,18.150531768798828,7434000,RAW,1d,yfinance,COLAB
XLB,2015-12-28 00:00:00-05:00,21.959999084472656,21.959999084472656,21.770000457763672,21.899999618530273,18.02297019958496,8323200,RAW,1d,yfinance,COLAB
XLB,2015-12-29 00:00:00-05:00,22.024999618530273,22.184999465942383,22.014999389648438,22.104999542236328,18.191675186157227,7770800,RAW,1d,yfinance,COLAB
XLB,2015-12-30 00:00:00-05:00,22.03499984741211,22.104999542236328,21.8700008392334,21.899999618530273,18.02297019958496,6678200,RAW,1d,yfinance,COLAB
XLB,2015-12-31 00:00:00-05:00,21.850000381469727,21.96500015258789,21.709999084472656,21.709999084472656,17.866600036621094,9359000,RAW,1d,yfinance,COLAB
XLB,2016-01-04 00:00:00-05:00,21.360000610351562,21.43000030517578,21.1299991607666,21.3700008392334,17.586790084838867,28860400,RAW,1d,yfinance,COLAB
XLB,2016-01-05 00:00:00-05:00,21.459999084472656,21.459999084472656,21.200000762939453,21.360000610351562,17.578571319580078,18998000,RAW,1d,yfinance,COLAB
XLB,2016-01-06 00:00:00-05:00,21.06999969482422,21.09000015258789,20.684999465942383,20.799999237060547,17.117706298828125,18614800,RAW,1d,yfinance,COLAB
XLB,2016-01-07 00:00:00-05:00,20.420000076293945,20.625,20.125,20.235000610351562,16.652732849121094,25159400,RAW,1d,yfinance,COLAB
XLB,2016-01-08 00:00:00-05:00,20.43000030517578,20.450000762939453,19.975000381469727,20.030000686645508,16.484018325805664,17400400,RAW,1d,yfinance,COLAB
